Sample_input,Actual,Proposed,Traditional
0,484.86938476562517,491.1694532369489,455.24109390542685
0,453.74145507812517,472.16284588405085,340.54789531412547
0,557.5012207031252,562.1950626066048,354.2779208911284
0,650.8850097656252,411.97494949344207,308.2157374968497
0,692.3889160156252,537.6505433486917,291.5345267774493
0,453.74145507812517,706.935540856583,357.8359769881391
0,526.3732910156252,430.88058542287865,398.74534252150926
0,401.86157226562517,562.1523451340468,481.813704887123
0,339.60571289062517,769.3497146587594,383.03444059816394
0,526.3732910156252,334.38981368025634,549.5993554382189
0,671.6369628906252,510.22078957825664,483.471827938357
0,588.6291503906252,450.85379816003325,461.9945048788704
0,495.24536132812517,335.44521705821813,508.57829600453175
0,671.6369628906252,401.5352399900212,577.8036485882169
0,484.86938476562517,618.6296091735436,404.19240675638184
0,474.49340820312517,427.8134597728891,457.4589631157482
0,495.24536132812517,505.76820384637085,486.22401808167524
0,370.73364257812517,614.5436727861606,477.74192972679026
0,515.9973144531252,576.1096600661067,587.0241521210226
0,526.3732910156252,515.9603956895976,552.7906739541098
0,609.3811035156252,491.06368251142135,355.30881125422184
0,536.7492675781252,398.12405440921196,451.92258808625405
0,557.5012207031252,578.7034191338405,381.62514529786165
0,495.24536132812517,600.3485260419202,568.1570309453534
0,484.86938476562517,447.00263224577117,538.874404204468
0,619.7570800781252,578.7476864972867,548.3658681019805
0,484.86938476562517,468.6879540477296,566.4037274894529
0,443.36547851562517,322.51775637472394,362.90419342335906
0,536.7492675781252,630.6829013367551,518.5462649652787
0,412.23754882812517,594.084980667042,463.9032586530404
0,547.1252441406252,401.98989999705594,566.3150459715225
0,484.86938476562517,411.3802935068902,406.81751674308913
0,381.10961914062517,646.7929544452953,448.1268335744726
0,578.2531738281252,571.4892632996522,309.4659518077897
0,329.22973632812517,542.6099522347178,448.01071061963165
0,578.2531738281252,489.88626967226736,509.9583314512081
0,443.36547851562517,488.9606123932167,493.21872583677293
0,443.36547851562517,530.8710029056126,479.53115643290636
0,235.8459472656252,790.0569350350147,391.140187505125
0,453.74145507812517,801.3011769776197,402.7138095977529
0,432.98950195312517,441.6517192307864,367.8763403448958
0,661.2609863281252,724.468859632733,331.5546266844784
0,526.3732910156252,595.0874236133673,499.1127945395335
0,360.35766601562517,461.719476280394,355.5740270820419
0,453.74145507812517,534.0007650529078,463.46198072582075
0,443.36547851562517,749.3970531215556,480.72795351675245
0,495.24536132812517,497.75725431226726,427.4048208762551
0,567.8771972656252,461.8875669555671,375.9202491750941
0,578.2531738281252,736.2069890526365,425.0768879344605
0,391.48559570312517,670.9238250055867,613.3645908408528
0,640.5090332031252,401.3315451047989,469.3378585606223
0,536.7492675781252,638.5690671410905,437.27219801383785
0,349.98168945312517,600.6998344901847,333.9289523481092
0,401.86157226562517,476.93366644778456,533.2620365466711
0,443.36547851562517,613.7204820928662,391.46027456482705
0,536.7492675781252,552.902195404738,465.9961487390029
0,422.61352539062517,398.7036480944121,425.13798664559033
0,443.36547851562517,480.45220593971953,508.2095628769282
0,640.5090332031252,398.92119186823663,530.0796964963399
0,474.49340820312517,425.3403204324922,517.468985615942
0,578.2531738281252,523.5112618653218,340.09067645985607
0,432.98950195312517,594.8990987274603,642.9690310716919
0,619.7570800781252,605.3928377282925,631.7069869363429
0,422.61352539062517,678.7139276822538,522.3140865754801
0,495.24536132812517,473.75670956808216,439.02425672148587
0,453.74145507812517,441.687541312072,441.15990056623224
0,474.49340820312517,474.9203843613749,487.9557882293769
0,412.23754882812517,565.8886944197137,375.92592756622855
0,505.62133789062517,401.55705885092055,479.04792560203407
0,526.3732910156252,345.7016309371622,465.6689343150195
0,443.36547851562517,563.2374287601747,449.2955503148526
0,682.0129394531252,584.0443919251431,418.2231225061904
0,588.6291503906252,473.6115794091349,521.0640560627688
0,754.6447753906252,467.33541738220794,505.1666359489896
0,609.3811035156252,621.8471220814047,438.81392845214884
0,443.36547851562517,453.66984223836585,317.71873996295585
0,526.3732910156252,527.0544878484023,610.0599060565619
0,484.86938476562517,438.24618223610673,439.6882316898997
0,630.1330566406252,412.544812652205,569.1800576683916
0,381.10961914062517,152.8768635827377,294.1705298872606
0,567.8771972656252,552.9431435104385,443.81295341191947
0,464.11743164062517,510.0227332596453,465.8874876840579
0,588.6291503906252,569.364857538804,476.69863703160206
0,329.22973632812517,556.1656400082629,393.3685279862495
0,557.5012207031252,479.81762965659243,403.37224026129354
0,277.34985351562517,397.0990716835487,369.21356015641186
0,308.47778320312517,460.7595803205234,460.41232444372866
0,713.1408691406252,357.8561028915227,561.6119273121514
1,744.2687988281252,508.6787935304839,480.25568130807824
1,879.1564941406252,476.84789485666755,598.4263473369184
1,661.2609863281252,621.2078393284057,752.6163587317973
1,765.0207519531252,909.9911900987863,802.4768099623536
1,796.1486816406252,1110.6871487813264,932.5100215941567
1,910.2844238281252,1303.1916007081518,936.3800450641301
1,744.2687988281252,1260.6002756790858,1069.481673567451
1,1180.0598144531252,1421.812585803912,1298.9678634497623
1,982.9162597656252,1460.6540808914274,1046.491369336513
1,1387.5793457031252,1692.4276733575177,1284.2811736187948
1,1190.4357910156252,1553.0028172792804,1353.0420837230956
1,1273.4436035156252,1455.4611727435135,1283.901121226424
1,1314.9475097656252,1683.995142302719,1480.4063319599893
1,1418.7072753906252,1361.5059219619839,1482.4138406453508
1,1449.8352050781252,1693.9278907250616,1495.085601112129
1,1460.2111816406252,1838.480350198059,1647.61474836457
1,1698.8586425781252,2049.339609901982,1709.5853635214416
1,1781.8664550781252,1731.061207522723,1738.8476050315726
1,1709.2346191406252,1712.0632932302522,1870.844929686586
1,1667.7307128906252,1836.326514748664,1903.4951804851091
1,1719.6105957031252,1887.3261961377443,1916.6789392238811
1,1646.9787597656252,1766.8140490783721,1972.4875249497804
1,2051.641845703125,1850.475486789504,1898.8132353869278
1,1802.6184082031252,2052.841223746187,1902.6742574127484
1,1989.3859863281252,1642.5212672634757,1988.147412286509
1,2082.769775390625,1724.1943026948254,1930.5022407644155
1,2093.145751953125,1714.305270078824,1971.0255210232096
1,2145.025634765625,1885.141356074603,2083.132550852867
1,2030.8898925781252,1971.4612187186897,1979.3806220582924
1,2321.417236328125,1838.1147853578052,2166.8171897452135
1,2321.417236328125,1988.4574069669513,1964.3466090190104
1,2196.905517578125,2247.3306262948713,1881.030762752132
1,2145.025634765625,2208.7622648098904,2010.3659333012602
1,2051.641845703125,2309.6045084431253,1756.642343136987
1,1916.7541503906252,2242.0489864629476,2046.8600412924075
1,2217.657470703125,2070.7999716846634,2026.2895122786404
1,2124.273681640625,2254.731522307401,2038.5745168904377
1,2228.033447265625,2231.6637111605983,2034.7676376244476
1,2300.665283203125,2117.110169119678,2108.868726843662
1,2165.777587890625,1998.98921671572,2134.6717247234874
1,2082.769775390625,2297.0505273697804,2098.336925163352
1,2041.2658691406252,2128.888573545754,2134.7397647718926
1,2155.401611328125,2432.293946098934,2116.9636682643018
1,2248.785400390625,2315.4207398798017,1904.90956592089
1,2228.033447265625,2149.2395780365846,2199.171638041913
1,2331.793212890625,2225.2735286733855,2099.8796698450137
1,2176.153564453125,2544.727100603527,2188.725678597856
1,2383.673095703125,2280.199577933595,2001.0357216460825
1,2290.289306640625,2532.505422782317,2085.1048993736226
1,2238.409423828125,2445.509342761581,2226.0784203821395
1,2186.529541015625,2094.9598762943438,2227.2703742992785
1,2466.680908203125,2426.966215741821,2254.167872806731
1,2155.401611328125,2618.6195954413834,1939.2576539942877
1,2279.913330078125,2534.292664755679,2091.296548674671
1,2082.769775390625,2543.6561900017246,2160.5770516301627
1,2124.273681640625,2320.1805957493957,2046.82247309937
1,2072.393798828125,2328.532528166937,2000.446020755283
1,2217.657470703125,2450.914588281634,2079.123594324853
1,2145.025634765625,2202.1427946373497,2015.3706933223539
1,2414.801025390625,2341.8872199521447,2025.9981703407252
1,2259.161376953125,2197.1419588828257,2190.2147004533313
1,2248.785400390625,2404.8250182076476,2164.5691827393093
1,2238.409423828125,2444.7427725035577,2040.932020555194
1,2477.056884765625,2250.5024383358414,2144.1126235587776
1,2051.641845703125,2360.9059437492324,2009.5848909321726
1,2155.401611328125,2500.3884403473653,2192.536633130909
1,2248.785400390625,2372.7730831838644,2070.775261460569
1,2228.033447265625,2425.735591863092,1931.990137942108
1,2134.649658203125,2135.887795428916,1891.019720896362
1,2342.169189453125,2008.838308664026,1930.4113096363758
1,2477.056884765625,2313.1989494774953,2070.6682392469747
1,2145.025634765625,2403.5235992978332,1951.1772189833994
1,2404.425048828125,2402.5324809573913,1959.4669181213524
1,2279.913330078125,2365.0459317370032,2056.477103986029
1,2373.297119140625,2124.2371989758617,2180.5982242295904
1,2383.673095703125,2287.0684458606015,1927.7946669436592
1,2342.169189453125,2197.723343789223,2026.6404845194184
1,2456.304931640625,2510.7311542572716,1943.5719460788712
1,2342.169189453125,2329.0245032113253,2013.5924548044482
1,2321.417236328125,2300.6728659003,2077.0811774988665
1,2445.928955078125,2248.133001791256,1928.9112521541776
1,2456.304931640625,2272.7759204978497,1952.4157035977937
1,2311.041259765625,2007.6673786434537,2087.884429709231
1,2445.928955078125,2092.5032652787977,2023.3922332200193
1,2383.673095703125,2082.716355411424,2075.3098124388457
1,2342.169189453125,2120.9521906929713,2049.3057678863725
1,2082.769775390625,2308.399243827261,2115.082628034664
1,2228.033447265625,2310.789007115229,2143.16765458491
1,2155.401611328125,2317.921845901154,2145.9302867239885
1,2124.273681640625,2126.207160964609,2102.2052057889696
1,2145.025634765625,1896.7344323276361,2034.9018133038912
1,2259.161376953125,2245.893477341417,1926.4265081387696
1,2331.793212890625,2094.96784621801,1944.7359432682774
1,2238.409423828125,2185.1078126071366,2106.780384046053
1,2145.025634765625,2184.810538834079,1929.0715321072512
1,2155.401611328125,2289.8276215685974,1948.0117735653905
1,2342.169189453125,2260.048316989398,2036.4503267039606
1,2186.529541015625,2199.7846896148435,2091.3872900347337
1,2217.657470703125,2088.8653806882057,2051.8515126475504
1,2176.153564453125,2360.4146677406966,2194.3976316281182
1,2373.297119140625,2496.8813435502143,2119.323659406117
1,2207.281494140625,2164.145529523291,2048.5499661178637
1,2248.785400390625,2232.6964297991117,2113.172484119209
1,2362.921142578125,2067.7952444098546,2127.5352892281207
1,2269.537353515625,2301.8488844629564,2118.16789081107
1,2300.665283203125,2104.0353696954176,1885.275602341785
1,2176.153564453125,2095.837746366548,2191.2528783904218
1,2259.161376953125,2097.042771013773,2098.8403336867227
1,2155.401611328125,2116.898197644847,2097.2109256600743
1,2010.1379394531252,2282.648163394378,2122.5807178823234
1,2279.913330078125,2315.8674925343066,2106.2044238499393
1,2311.041259765625,2442.359646038594,2138.9311759377288
1,2362.921142578125,2236.371091465573,2166.8020724687176
1,2383.673095703125,2314.892208920366,2191.503085472623
1,2435.552978515625,2331.6468820205405,2247.2614325108807
1,2228.033447265625,2385.2366385042446,2107.6766815661
1,2362.921142578125,2371.2733783238177,2204.1524635328983
1,2155.401611328125,2251.50649100824,2166.7118746574197
1,2082.769775390625,2260.9351462914406,2276.1562305947455
1,2269.537353515625,2495.724703572683,2101.33873544232
1,2248.785400390625,2446.133830099472,2202.0371221374803
1,2331.793212890625,2461.4922026481154,2136.2912474612085
1,2269.537353515625,2418.1710898902766,2131.6508343287833
1,2238.409423828125,2536.4060375801196,2226.696617255064
1,2248.785400390625,2385.601554976998,2194.188838783529
1,2238.409423828125,2602.6215502052733,2212.6940803515117
1,2165.777587890625,2324.8436320778105,2210.9037454874715
1,2093.145751953125,2427.4933298764277,2247.5712688567955
1,1999.7619628906252,2468.1002640246,2277.4237027987233
1,2145.025634765625,2514.0371664468785,2154.325097947401
1,2103.521728515625,2384.5777627281213,2093.2024813974213
1,2072.393798828125,2453.6613390006482,2100.2232291946166
1,2352.545166015625,2387.7362264433746,2185.2188733264384
1,2020.5139160156252,2267.716191749828,2086.0940851307155
1,2394.049072265625,2584.45512395547,2152.4119143003654
1,2248.785400390625,2274.7642399568786,2136.328473309149
1,2342.169189453125,2588.98729427335,1992.2063566154748
1,2165.777587890625,2670.032260539468,2213.939193060018
1,2300.665283203125,2482.6630573271973,2181.406754772435
1,1999.7619628906252,2451.86853396455,2147.4645303043167
1,2186.529541015625,2585.3771059280625,2073.747922328653
1,2269.537353515625,2549.3226102436433,2137.3245755745547
1,2300.665283203125,2568.881878441995,2097.081225178451
1,2020.5139160156252,2552.9009820014926,2034.8073273601617
1,2248.785400390625,2499.9688552310963,2151.9200612901336
1,2217.657470703125,2432.555942315437,2049.9004738433086
1,2331.793212890625,2379.965885709686,2091.816732962905
1,2103.521728515625,2310.703006792014,2228.719389636899
1,2217.657470703125,2504.597956982197,2095.0393188112434
1,2269.537353515625,2169.123950672886,1997.886714869153
1,2321.417236328125,2413.33370692861,2167.602792561414
1,2331.793212890625,2209.1865012884878,1977.2526111458658
1,2331.793212890625,2180.263944897214,1983.9136248994498
1,2414.801025390625,2466.160785053346,2006.3454965879655
1,2290.289306640625,2109.2951094533455,2087.401423711579
1,2290.289306640625,2390.611223763476,2138.339268521198
1,2394.049072265625,2380.407123805261,2074.811375233505
1,2248.785400390625,2270.7543528518995,2090.284794999558
1,2362.921142578125,2503.934811308861,2084.7122361147594
1,2290.289306640625,2386.693475384558,2021.5577517975653
1,2062.017822265625,2373.819037175826,2035.9954023016699
1,2207.281494140625,2491.505985784764,2190.77840861672
1,2228.033447265625,2161.4101828377175,2229.1730161169035
1,2477.056884765625,2365.215477089866,2250.02045845555
1,2373.297119140625,2159.609570269752,2329.2317926341316
1,2300.665283203125,2366.8851962616986,2299.820117524817
1,2425.177001953125,2425.7366752288976,2248.0106148932055
1,2456.304931640625,2276.3960307330726,2290.9580317908494
1,2186.529541015625,2211.9245300156276,2195.8091957201646
1,2321.417236328125,2184.7551480447896,2101.256784602693
1,2238.409423828125,2160.416252702834,2145.5884701108876
1,2352.545166015625,2426.912639511571,2219.5592714622785
1,2051.641845703125,2376.206821579275,2268.115391633925
1,2269.537353515625,2303.1726087664906,2273.56413239332
1,2113.897705078125,2221.5801590719916,2197.4506608108195
1,2155.401611328125,2391.509596871961,2275.8534245428377
1,2113.897705078125,2370.4203573262917,2188.785971417063
1,2207.281494140625,2204.875350032019,2267.305727550261
1,2228.033447265625,2265.959034456202,2214.963191652145
1,2196.905517578125,2354.427535043099,2247.985521889002
1,2051.641845703125,2109.814571758305,2219.7236040948655
1,1989.3859863281252,2359.692945904138,2106.3645913076202
1,2030.8898925781252,2503.4753271012064,2324.417419989474
1,1989.3859863281252,2408.968658322566,2298.7414709184923
0,1906.3781738281252,1978.8378494656758,2087.793685268371
0,1802.6184082031252,1896.919426798475,2090.3406435769
0,1740.3625488281252,1918.278294705867,1994.1498526318182
0,1688.4826660156252,1808.5789490771213,1758.3325207296537
0,1595.0988769531252,1805.8638577705326,1710.5128000355112
0,1470.5871582031252,1591.209345024954,1611.1859883595002
0,1470.5871582031252,1444.782949747129,1555.7751200834887
0,1325.3234863281252,1429.1941028160802,1403.9964141224625
1,1470.5871582031252,1507.0674787157986,1462.3678734799935
1,1553.5949707031252,1500.4435747772905,1447.3537627971652
1,1678.1066894531252,1554.9519924920899,1534.7099413373508
1,1802.6184082031252,1511.4479481812252,1511.2648779155397
1,2051.641845703125,1528.5057440453193,1542.4132332232953
1,1646.9787597656252,1816.2113953327394,1532.3366345713787
1,1906.3781738281252,1844.643089890729,1764.152790726433
1,1864.8742675781252,1727.9199497276843,1762.8173455350147
1,1999.7619628906252,1856.6726427378428,1683.9887340521386
1,2062.017822265625,1896.925741183171,1566.4554565860597
1,2124.273681640625,2034.3378051919242,1804.3683134744817
1,2155.401611328125,2017.1566848856714,1699.286372417615
1,2103.521728515625,2062.641106474423,1748.8838158831813
1,2414.801025390625,2036.538356652417,1824.0624403998713
1,2217.657470703125,2025.815192102305,1916.3420072500642
1,2145.025634765625,2268.631276518364,1922.8319032231532
1,2290.289306640625,2086.085930512061,1895.8731420041627
1,2373.297119140625,2264.1049262812207,1997.3145190585913
1,2269.537353515625,2094.2084615531153,2014.7996099138638
1,2435.552978515625,2095.4712484410347,1958.286459243788
1,2445.928955078125,2117.7005031390427,2036.9220181908943
1,2248.785400390625,2101.423004025422,1955.6092881976044
1,2238.409423828125,2173.3379038692538,2038.6921919698193
1,2290.289306640625,2027.6031900937228,1912.9596032028976
1,2228.033447265625,1921.390476269182,1981.686687170687
1,2103.521728515625,2203.5020761883034,1908.9181795821764
1,2207.281494140625,2358.182916935323,2107.570648387221
1,2165.777587890625,2067.8348881900697,1909.6273490956482
1,2155.401611328125,2158.196517406445,2021.6317209201868
1,2248.785400390625,2135.7368989805595,1947.9218675850861
1,2238.409423828125,2378.0406943540575,2148.0416371497568
1,2176.153564453125,2083.8120848794324,2016.0609845187082
1,2477.056884765625,2214.9587424856404,2001.1583487106245
1,2362.921142578125,2420.3011663926127,1924.4593978383893
1,2311.041259765625,2447.6042257153968,1982.6190036455594
1,2124.273681640625,2311.104042396639,2098.4050257611734
1,2404.425048828125,2527.672467937175,2046.5830978873398
1,2300.665283203125,2310.2689123451455,2023.917890564802
1,2207.281494140625,2118.3893354030984,2153.8462385889698
1,2134.649658203125,2239.5000476518658,2032.7217542149926
1,2269.537353515625,2105.7726782954396,2171.135207114674
1,2300.665283203125,2167.48858824895,2323.045954658829
1,2165.777587890625,2056.9522159795215,2192.2878065847813
1,2311.041259765625,2092.0740290861354,2307.4967513056
1,2176.153564453125,1915.280172319438,2050.609012518839
1,2196.905517578125,2230.8306158427154,2117.316722031957
1,2103.521728515625,2265.6905833001224,2288.722233101277
1,2165.777587890625,2248.857505355305,2145.939071179253
1,2352.545166015625,2337.7565516857558,2204.9318980208955
1,2290.289306640625,2127.268298725101,2369.1653163546534
1,2259.161376953125,2299.397269840918,2232.466880529007
1,2331.793212890625,2260.399229741714,2155.172831730818
1,2300.665283203125,2265.712865323925,2221.6911044434996
1,2331.793212890625,2300.802326464908,2116.685418293335
1,2248.785400390625,2100.59112163949,2245.3927908699757
1,2072.393798828125,2239.8354292970876,2110.787421332921
1,2113.897705078125,2183.118114772253,2116.494209270097
1,2155.401611328125,2111.287568929109,2068.5005897743363
1,2207.281494140625,2165.443298441552,2093.7157270156295
1,2103.521728515625,2410.658376724725,2084.9630085116305
1,2134.649658203125,2303.491223213717,2022.0860526203517
1,2383.673095703125,2361.6248363939458,2210.0432496559242
1,2269.537353515625,2402.487479207748,2082.1076912875033
1,2228.033447265625,2410.71190155809,2085.0927551371146
1,2290.289306640625,2215.4141087026665,2075.4980447983658
1,2217.657470703125,2349.56639623055,2151.019020836928
1,2279.913330078125,2366.1056316764657,2214.0958473261053
1,2425.177001953125,2328.3838681552893,2166.4467659195884
1,2124.273681640625,2274.494577758654,2205.3557758822362
1,2435.552978515625,2549.464375147835,2199.870088242625
1,2352.545166015625,2444.532422542585,2172.5549208994958
1,2342.169189453125,2422.494590599126,2288.5468504849327
1,2404.425048828125,2452.8710544247774,2241.7317364800065
1,2238.409423828125,2286.8153765851453,2187.2239424049926
1,2269.537353515625,2425.018889083551,2242.8933218603174
1,2217.657470703125,2582.369073037014,2227.4798584623654
1,2269.537353515625,2292.7130639115157,2023.5797182697015
1,2352.545166015625,2221.0849268570514,2203.767138229227
1,2300.665283203125,2211.9373671339563,2207.389332530413
1,2279.913330078125,2131.6006285553963,2116.898503356602
1,2155.401611328125,2389.8172827670446,2018.8464167863672
1,2145.025634765625,2143.387171186419,2035.3310838604198
1,2176.153564453125,2142.8236189033078,2107.7523559406022
1,2186.529541015625,2171.779929709947,2147.027386147693
1,2238.409423828125,2193.001439738225,2032.1751664984163
1,2051.641845703125,2354.2248746197974,1970.7177868386127
1,2321.417236328125,2130.524518769436,2057.4914043300573
1,2342.169189453125,2282.217849781169,2200.7524313780027
1,2062.017822265625,2288.6196842821,2011.4533251813161
1,2103.521728515625,2273.975876089737,2235.6925363676323
1,1927.1301269531252,2202.9848839536876,2042.3454179039084
1,2549.688720703125,2452.1476217491645,2097.2338143476973
1,2134.649658203125,2428.1707642507045,2075.7617744155955
1,2290.289306640625,2485.4075706185113,2072.9949847293515
1,2362.921142578125,2375.136631023785,2014.5022572277162
1,2259.161376953125,2278.4046317890334,2044.020729261627
1,2466.680908203125,2183.246061983848,1984.8398130601645
1,2269.537353515625,2289.248823452784,2085.7549800254833
1,2445.928955078125,2452.8710019056507,2228.715732379293
1,2269.537353515625,2272.432770613349,2024.0121193471514
1,2051.641845703125,2170.7712192801328,2077.6597170709683
1,2373.297119140625,2244.453755075603,2131.353380699608
1,2269.537353515625,2117.7804285534307,2113.924821963214
1,2051.641845703125,2211.502351509188,2147.3679438661275
1,2342.169189453125,2361.1361629499747,2139.22132542856
1,2404.425048828125,2042.440281728112,2301.5114038080665
1,2331.793212890625,2192.2119318017044,2092.677236215963
1,2259.161376953125,2125.5251574983263,2109.6006930121457
1,2321.417236328125,2293.207824637436,2167.1023031019618
1,2259.161376953125,2288.308297270629,2117.8724806839246
1,2373.297119140625,2577.7552356993483,2142.524259149062
1,2248.785400390625,2165.229488043737,2171.5164301535524
1,2155.401611328125,2104.9518283946145,2178.38508662855
1,2176.153564453125,2218.382790606649,2247.3996437337146
1,2082.769775390625,2169.8893580751633,2133.3205110905387
1,2269.537353515625,2051.680451993469,2249.6647078377528
1,1947.8820800781252,2046.5663930611356,2105.65325218996
1,2342.169189453125,2230.390088268811,2078.417667235139
1,2269.537353515625,1875.4851293551249,2142.567571622229
1,2248.785400390625,2259.28785154759,2194.632846271478
1,2259.161376953125,2126.66889805107,2193.4424188672997
1,2228.033447265625,2195.686363068943,2199.6454540980953
1,2383.673095703125,2178.8258310450697,2099.795093606551
1,2176.153564453125,2154.7832867012576,2032.911471802738
1,2466.680908203125,2199.8578374482067,2072.408181736673
1,2176.153564453125,2261.5314639875246,2137.704961141001
1,2290.289306640625,2225.735929397742,2057.5431140749893
1,2103.521728515625,2051.89433160401,2207.976637102865
0,2041.2658691406252,1938.5874750989035,2013.8455434322868
0,1927.1301269531252,1949.8749115750907,1902.3537726348745
0,1812.9943847656252,1584.9257295498392,1721.4449086219913
0,1480.9631347656252,1741.9511433650603,1817.4593794204206
0,1470.5871582031252,1701.1037662764995,1578.1178675299734
0,1418.7072753906252,1633.154443558541,1598.2690180386758
0,1273.4436035156252,1226.5158304729798,1460.2767468539819
0,1491.3391113281252,1354.3930413383255,1439.2630735017913
1,1418.7072753906252,1364.640656091318,1511.070645149754
1,1605.4748535156252,1426.8322817169321,1398.6215260249562
1,1346.0754394531252,1640.3136628814812,1566.7110371942392
1,1823.3703613281252,1302.512654261073,1600.5802150028937
1,1719.6105957031252,1443.0521959771145,1599.5096307775784
1,1823.3703613281252,1504.255435885629,1675.6229192996695
1,1605.4748535156252,1696.3374605735155,1712.2799928981585
1,1844.1223144531252,1657.5384115165186,1705.7864743400748
1,1958.2580566406252,1893.1132774842836,1834.2401731003458
1,1927.1301269531252,1976.5209665826294,1814.0839737278604
1,2124.273681640625,1802.820725994255,1727.8743859085919
1,1854.4982910156252,1822.4903492508452,1751.8654108014155
1,1906.3781738281252,1861.2652697847425,1959.7961498968875
1,2113.897705078125,1938.1389303898832,1995.0634313036394
1,2145.025634765625,1769.813124004924,1938.5863597588013
1,2228.033447265625,2040.2769644514613,1822.0369839639475
1,2228.033447265625,2193.248869082167,1756.1872964646907
1,2362.921142578125,2246.9042737349355,1903.9383675283166
1,2259.161376953125,2056.5736684904073,1954.7577129301812
1,2238.409423828125,2310.838307824027,2033.4258645116274
1,2093.145751953125,2173.03973351776,1948.0483283914411
1,2414.801025390625,1961.9793887646092,1911.2370971878695
1,2435.552978515625,2123.748530232272,1844.1766443190563
1,2051.641845703125,2145.5686799383907,1999.4389648569957
1,2435.552978515625,1955.690638508358,1941.3450920372857
1,2331.793212890625,2166.2254007527163,2024.799473577539
1,2342.169189453125,2183.938769258607,1990.767898465633
1,2331.793212890625,2156.766469086487,1876.3270133663552
1,2269.537353515625,2122.0876693397504,1980.2844033684487
1,2321.417236328125,2166.5828810253834,1903.6120347165324
1,2103.521728515625,2375.433281200741,1890.8731164507658
1,2093.145751953125,2300.9854253787826,1969.0892220220721
1,2041.2658691406252,2402.7011686815977,1914.5031701630562
1,2228.033447265625,2079.4212450151017,2074.1816896679206
1,2331.793212890625,2276.78866427875,1986.9201437088836
1,2591.192626953125,2127.6631072677924,1946.9615371051805
1,2518.560791015625,2441.9798887582187,1967.5757417406928
1,2113.897705078125,2331.3850804980934,2042.0543831376306
1,2051.641845703125,2339.188560919313,2108.968005304451
1,2300.665283203125,2042.9052842031672,2085.8373188884725
1,2238.409423828125,2197.2877213356487,2061.6209390034824
1,2176.153564453125,2291.4103130690264,2114.9342919703226
1,2103.521728515625,2203.0101736954493,1980.3662394520338
1,2165.777587890625,2230.6851062459523,2046.7161619903934
1,2093.145751953125,2162.660010719383,2129.3781058102427
1,2176.153564453125,2213.519552429207,2094.797663409971
1,2207.281494140625,2023.2613194049409,2161.1394727446705
1,2279.913330078125,2039.0428392602284,1964.1114853792558
1,2186.529541015625,2355.5130842692033,2061.368024806991
1,2207.281494140625,2376.8955906297015,2077.506724462066
1,2103.521728515625,2472.846289332794,1962.4356881977624
1,2321.417236328125,2199.852886254268,2174.923854448513
1,2155.401611328125,2091.583189895779,2159.93187602344
1,2186.529541015625,2279.0627336310413,1963.9807240242803
1,2155.401611328125,2230.5956682525934,2135.320491446531
1,2134.649658203125,2206.3973738850636,1979.4241778954706
1,2155.401611328125,2037.6300421459944,2033.4759246520946
1,2072.393798828125,2165.764475262495,1991.936245814165
1,2041.2658691406252,2307.685061260403,2147.239054336892
1,2196.905517578125,2285.8696628461107,1979.3818029468248
1,2165.777587890625,2146.7197811158,1992.6191572838181
1,1958.2580566406252,2074.2228450425896,2104.2982350606817
1,1968.6340332031252,2338.1573302177085,2127.937288012167
1,2072.393798828125,2437.652520189859,2037.3088735800566
1,1989.3859863281252,2268.1846857783366,2196.4929748903687
1,2165.777587890625,2268.4018609795457,2166.5290474409016
1,2082.769775390625,2601.614096314808,2190.875749841788
1,2165.777587890625,2338.8319081069094,2195.4481907607046
1,2207.281494140625,2310.1759791635445,2242.562780208746
1,2103.521728515625,2183.5569274514114,2132.2318127024064
1,2072.393798828125,2258.844856301203,2121.0589528046617
1,2331.793212890625,2260.724527704128,2129.756725873488
1,2290.289306640625,2278.639562095003,2129.585328407669
1,2342.169189453125,2199.3856655145814,2162.0609429587603
1,2020.5139160156252,2139.2267063221616,2180.196333229177
1,2290.289306640625,2113.809113095323,2065.3509198012584
1,2072.393798828125,2150.001856662071,2115.8000475442286
1,2124.273681640625,2393.8044886478906,2120.859182170874
1,2051.641845703125,2132.102553195468,2048.999737921192
1,2103.521728515625,2319.156806307839,2210.902740183689
1,2331.793212890625,2096.4194150867124,2164.0659355073026
1,2279.913330078125,2439.4309289358366,2008.5969530192483
1,2207.281494140625,2235.525313417735,1866.845469811442
1,2342.169189453125,2331.1561354393375,2099.2126068629204
1,2362.921142578125,2380.3670015314824,2006.2600382051774
1,2394.049072265625,2214.7732131763582,1978.2297930907769
1,2321.417236328125,2326.8240460729653,2026.459803303525
1,2404.425048828125,1935.8562958733862,2035.3775720818426
1,2186.529541015625,2205.280344068239,1997.6249974817251
1,2217.657470703125,2166.469806903895,1997.4050374798048
1,2269.537353515625,2242.1155859616165,2069.670809316004
1,2113.897705078125,2367.6986757326777,1961.856454993766
1,2331.793212890625,2177.8423750782777,1883.0561386306233
1,2103.521728515625,2416.8919118471463,2069.4112418294853
1,2248.785400390625,2516.3094673832766,2182.988233550024
1,2020.5139160156252,2388.5282554557225,1996.4861206337882
1,1999.7619628906252,2342.057163211293,2080.923501862596
1,2217.657470703125,2364.3468668057285,2048.635239682373
1,2072.393798828125,2276.191057310756,2100.792018216069
